# PYTHON VERSION: 3.11.3
# Script call:    16_get_window_stats.py -i ../analysis/02-mus-t-windows/02-fasta/ -w 10 -o ../data/mm10-10kb-window-stats-no-pahari.tsv -s ../data/mm10-10kb-spec-counts-no-pahari.tsv -d ../analysis/02-mus-t-windows/03-fasta-no-anc-filter-no-pahari
# Runtime:        07/27/2023 22:16:12
# ----------------
# Window size (-w):	10kb
# Input directory:	/n/holylfs05/LABS/informatics/Users/gthomas/mus-t-haplotype/analysis/02-mus-t-windows/02-fasta
# Missing threshold (seq):	0.5
# Missing threshold (site):	0.5
# Gap threshold (seq):	0.5
# Gap threshold (site):	0.5
# Gap threshold (window):	0.5
# Missing+gap threshold (seq):	0.5
# Missing+gap threshold (site):	0.5
# Output file:	/n/holylfs05/LABS/informatics/Users/gthomas/mus-t-haplotype/data/mm10-10kb-window-stats-no-pahari.tsv
# Species file:	../data/mm10-10kb-spec-counts-no-pahari.tsv
# Seq outdir:	../analysis/02-mus-t-windows/03-fasta-no-anc-filter-no-pahari
# ----------------
window	scaffold	start	end	total.seqs	aln.len	uniq.seqs	ident.seqs	seqs.above.missing	seqs.all.missing	avg.seq.len.wo.missing	seqs.above.gappy	seqs.all.gappy	seqs.above.missing.gappy	seqs.all.missing.gappy	invariant.sites	informative.sites	sites.w.missing	perc.sites.w.missing	sites.high.missing	perc.sites.high.missing	sites.all.missing	sites.w.gap	perc.sites.w.gap	sites.high.gap	perc.sites.high.gap	sites.all.gap	sites.missing.gap	perc.sites.missing.gap	sites.high.missing.gap	perc.sites.high.missing.gap	sites.all.missing.gap	total.seqs.filter	aln.len.filter	uniq.seqs.filter	ident.seqs.filter	seqs.above.missing.filter	seqs.all.missing.filter	avg.seq.len.wo.missing.filter	seqs.above.gappy.filter	seqs.all.gappy.filter	seqs.above.missing.gappy.filter	seqs.all.missing.gappy.filter	invariant.sites.filter	informative.sites.filter	sites.w.missing.filter	perc.sites.w.missing.filter	sites.high.missing.filter	perc.sites.high.missing.filter	sites.all.missing.filter	sites.w.gap.filter	perc.sites.w.gap.filter	sites.high.gap.filter	perc.sites.high.gap.filter	sites.all.gap.filter	sites.missing.gap.filter	perc.sites.missing.gap.filter	sites.high.missing.gap.filter	perc.sites.high.missing.gap.filter	sites.all.missing.gap.filter	written
chr17:54700000-54710000	chr17	54700000	54710000	5	10000	5	0	0	0	3.7156	0	0	1	0	3970	130	3417	0.3417	3386	0.3386	0	1522	0.1522	1485	0.1485	0	4907	0.4907	4886	0.4886	1962	5	8502	5	0	0	0	3.6551399670665727	0	0	0	0	3964	130	3411	0.4011997177134792	3382	0.39778875558692073	0	40	0.004704775346977182	7	0.0008233356857210068	0	3423	0.40261115031757233	3402	0.40014114326040934	584	TRUE
chr17:36650000-36660000	chr17	36650000	36660000	5	10000	5	0	1	0	3.6572	4	0	5	0	23	97	2838	0.2838	2594	0.2594	0	5620	0.562	5378	0.5378	0	7991	0.7991	7986	0.7986	5392	5	4560	5	0	3	0	2.8346491228070176	2	0	5	0	14	96	2580	0.5657894736842105	2567	0.562938596491228	0	242	0.05307017543859649	4	0.0008771929824561404	0	2584	0.5666666666666667	2581	0.5660087719298246	2376	TRUE
chr17:84090000-84100000	chr17	84090000	84100000	5	10000	5	0	0	0	4.0376	0	0	0	0	4941	120	2593	0.2593	2138	0.2138	0	1483	0.1483	1121	0.1121	0	3693	0.3693	3568	0.3568	380	5	8840	5	0	0	0	4.046153846153846	0	0	0	0	4933	120	2444	0.27647058823529413	2132	0.2411764705882353	0	361	0.04083710407239819	1	0.00011312217194570136	0	2557	0.2892533936651584	2437	0.27567873303167423	228	TRUE
chr17:93680000-93690000	chr17	93680000	93690000	5	10000	5	0	0	0	4.4687	0	0	0	0	4715	131	833	0.0833	757	0.0757	0	3242	0.3242	3056	0.3056	0	3889	0.3889	3869	0.3869	2232	5	6909	5	0	0	0	4.617600231581995	0	0	0	0	4712	126	822	0.11897524967433783	748	0.10826458242871617	0	184	0.026631929367491678	0	0.0	0	822	0.11897524967433783	802	0.11608047474308872	136	TRUE
chr17:17610000-17620000	chr17	17610000	17620000	5	10000	5	0	0	0	3.7147	0	0	3	0	3671	63	3529	0.3529	3340	0.334	0	2681	0.2681	1619	0.1619	0	5317	0.5317	5041	0.5041	2674	5	8306	5	0	0	0	3.6418251866120874	0	0	0	0	3668	63	3422	0.41199133156754153	3292	0.3963399951842042	0	1035	0.12460871659041657	10	0.0012039489525644113	0	3639	0.43811702383818923	3365	0.40512882253792437	1613	TRUE
chr17:33080000-33090000	chr17	33080000	33090000	5	10000	5	0	0	0	4.2865	1	0	3	0	1276	78	844	0.0844	802	0.0802	0	4472	0.4472	3978	0.3978	0	5187	0.5187	4923	0.4923	3773	5	5987	5	0	0	0	4.418907633205278	1	0	1	0	1271	77	833	0.13913479204944046	791	0.132119592450309	0	492	0.08217805244696844	10	0.0016702856188408218	0	1200	0.2004342742608986	942	0.1573409052948054	321	TRUE
chr17:28760000-28770000	chr17	28760000	28770000	5	10000	5	0	0	0	4.0127	1	0	3	0	3200	80	2310	0.231	2137	0.2137	0	3429	0.3429	3083	0.3083	0	5507	0.5507	5370	0.537	1533	5	6851	5	0	0	0	3.964092833163042	0	0	0	0	3197	76	2257	0.32944095752444896	2110	0.307984235877974	0	338	0.04933586337760911	3	0.00043789227849948915	0	2387	0.34841628959276016	2258	0.32958692161728215	186	TRUE
chr17:34800000-34810000	chr17	34800000	34810000	4	10000	4	0	0	0	3.6547	2	0	2	0	1962	46	288	0.0288	211	0.0211	0	7506	0.7506	2594	0.2594	0	7781	0.7781	3066	0.3066	2530	4	7390	4	0	0	0	3.860893098782138	2	0	2	0	1962	46	286	0.03870094722598105	211	0.02855209742895805	0	4900	0.6630581867388363	0	0.0	0	5175	0.7002706359945873	466	0.06305818673883627	111	TRUE
chr17:50370000-50380000	chr17	50370000	50380000	5	10000	5	0	0	0	4.0417	0	0	0	0	4656	126	2306	0.2306	1957	0.1957	0	2509	0.2509	2192	0.2192	0	4509	0.4509	4382	0.4382	821	5	7770	5	0	0	0	4.034362934362934	0	0	0	0	4654	126	2280	0.29343629343629346	1943	0.25006435006435007	0	310	0.039897039897039896	4	0.0005148005148005148	0	2293	0.2951093951093951	2172	0.27953667953667954	518	TRUE
chr17:38220000-38230000	chr17	38220000	38230000	2	10000	2	0	1	0	1.0002	0	0	1	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	2	10000	2	0	1	0	1.0002	0	0	1	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	TRUE
chr17:72950000-72960000	chr17	72950000	72960000	5	10000	5	0	0	0	4.1464	0	0	0	0	5334	98	2087	0.2087	2063	0.2063	0	1372	0.1372	1308	0.1308	0	3395	0.3395	3379	0.3379	1202	5	8656	5	0	0	0	4.151224584103512	0	0	0	0	5330	98	2066	0.23867837338262476	2044	0.23613678373382624	0	64	0.0073937153419593345	2	0.0002310536044362292	0	2068	0.238909426987061	2054	0.2372920517560074	303	TRUE
chr17:70600000-70610000	chr17	70600000	70610000	5	10000	5	0	0	0	4.1194	0	0	0	0	5505	96	2078	0.2078	2064	0.2064	0	2094	0.2094	1829	0.1829	0	3945	0.3945	3901	0.3901	932	5	8132	5	0	0	0	4.133546483030005	0	0	0	0	5495	96	2057	0.2529513034923758	2043	0.2512297097884899	0	262	0.032218396458435807	1	0.00012297097884899163	0	2096	0.25774717166748645	2052	0.2523364485981308	374	TRUE
chr17:48510000-48520000	chr17	48510000	48520000	5	10000	5	0	0	0	3.622	0	0	3	0	3120	139	3698	0.3698	3052	0.3052	0	2210	0.221	1638	0.1638	0	5284	0.5284	4962	0.4962	1814	5	8286	5	0	0	0	3.59111754767077	0	0	0	0	3112	137	3204	0.38667632150615494	3010	0.3632633357470432	0	566	0.06830798937967657	4	0.0004827419744146754	0	3596	0.43398503499879315	3276	0.3953656770456191	840	TRUE
chr17:24210000-24220000	chr17	24210000	24220000	5	10000	5	0	0	0	4.2074	0	0	0	0	6143	85	1936	0.1936	1870	0.187	0	1098	0.1098	1062	0.1062	0	3023	0.3023	2964	0.2964	179	5	8906	5	0	0	0	4.230069615989221	0	0	0	0	6142	82	1912	0.21468672804850664	1850	0.20772512912643162	0	36	0.004042218728946777	4	0.00044913541432741973	0	1937	0.217493824388053	1884	0.21154278014821468	150	TRUE
chr17:26260000-26270000	chr17	26260000	26270000	5	10000	5	0	0	0	3.6925	0	0	3	0	2667	123	3376	0.3376	2822	0.2822	0	2750	0.275	2236	0.2236	0	5850	0.585	5436	0.5436	1964	5	7679	5	0	0	0	3.5014975908321397	0	0	0	0	2664	123	3286	0.42792030212267224	2772	0.3609845031905196	0	518	0.0674567000911577	18	0.0023440552155228546	0	3554	0.4628206797760125	3146	0.40968876155749445	1406	TRUE
chr17:69960000-69970000	chr17	69960000	69970000	5	10000	5	0	0	0	4.2141	0	0	0	0	6028	91	1785	0.1785	1661	0.1661	0	1545	0.1545	1431	0.1431	0	3249	0.3249	3200	0.32	1515	5	8539	5	0	0	0	4.236912987469259	0	0	0	0	6012	90	1769	0.2071671155873053	1645	0.19264550884178475	0	120	0.014053167818245697	8	0.0009368778545497131	0	1810	0.21196861459187258	1761	0.2062302377327556	617	TRUE
chr17:26970000-26980000	chr17	26970000	26980000	5	10000	5	0	0	0	4.0986	0	0	0	0	5859	46	2174	0.2174	1995	0.1995	0	1278	0.1278	1259	0.1259	0	3429	0.3429	3354	0.3354	1580	5	8696	5	0	0	0	4.108210671573137	0	0	0	0	5851	46	2136	0.24563017479300828	1969	0.2264259429622815	0	20	0.0022999080036798527	1	0.00011499540018399264	0	2141	0.24620515179392824	2066	0.2375804967801288	899	TRUE
chr17:69560000-69570000	chr17	69560000	69570000	5	10000	5	0	0	0	3.9518	0	0	1	0	4138	100	2446	0.2446	2245	0.2245	0	2249	0.2249	1981	0.1981	0	4388	0.4388	4352	0.4352	2713	5	7989	5	0	0	0	3.9108774565026914	0	0	0	0	4134	100	2370	0.29665790461885094	2223	0.27825760420578294	0	266	0.033295781699837275	4	0.0005006884466140943	0	2385	0.2985354862936538	2349	0.29402929027412694	1063	TRUE
chr17:70420000-70430000	chr17	70420000	70430000	5	10000	5	0	0	0	4.1376	0	0	0	0	5013	100	2157	0.2157	1803	0.1803	0	1853	0.1853	1655	0.1655	0	3677	0.3677	3659	0.3659	1256	5	8298	5	0	0	0	4.138949144372138	0	0	0	0	5001	100	1991	0.23993733429742106	1783	0.21487105326584718	0	197	0.023740660400096408	7	0.0008435767654856592	0	2007	0.2418655097613883	1989	0.23969631236442515	334	TRUE
chr17:77150000-77160000	chr17	77150000	77160000	5	10000	5	0	1	0	3.3706	1	0	4	0	1432	252	3404	0.3404	3388	0.3388	0	3528	0.3528	3322	0.3322	0	6847	0.6847	6730	0.673	1546	5	6642	5	0	3	0	3.029810298102981	0	0	4	0	1427	249	3384	0.5094850948509485	3368	0.5070761818729298	0	210	0.031616982836495035	10	0.0015055706112616681	0	3513	0.528906955736224	3398	0.5115928937067148	197	TRUE
chr17:27800000-27810000	chr17	27800000	27810000	5	10000	5	0	0	0	3.749	0	0	1	0	3380	198	3601	0.3601	3213	0.3213	0	1338	0.1338	1042	0.1042	0	4824	0.4824	4523	0.4523	521	5	8906	5	0	0	0	3.642600494048956	0	0	0	0	3375	188	3504	0.39344262295081966	3190	0.35818549292611723	0	296	0.03323602066022906	8	0.0008982708286548395	0	3755	0.42162587019986525	3460	0.38850213339321804	344	TRUE
chr17:80360000-80370000	chr17	80360000	80370000	5	10000	5	0	0	0	4.2996	0	0	0	0	6299	158	1944	0.1944	1817	0.1817	0	590	0.059	494	0.0494	0	2441	0.2441	2440	0.244	608	5	9475	5	0	0	0	4.308812664907652	0	0	0	0	6284	157	1936	0.20432717678100265	1809	0.19092348284960423	0	103	0.010870712401055409	7	0.0007387862796833773	0	1946	0.2053825857519789	1945	0.20527704485488127	264	TRUE
chr17:2680000-2690000	chr17	2680000	2690000	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	TRUE
chr17:32680000-32690000	chr17	32680000	32690000	4	10000	4	0	0	0	3.1838	1	0	2	0	2844	42	2737	0.2737	930	0.093	0	3152	0.3152	816	0.0816	0	5480	0.548	4314	0.4314	1361	4	9126	4	0	0	0	3.190116151654613	1	0	2	0	2836	42	2712	0.2971729125575279	927	0.10157790927021697	0	2308	0.2529037913653298	2	0.00021915406530791147	0	4627	0.5070129300898532	3465	0.3796844181459566	646	TRUE
chr17:27780000-27790000	chr17	27780000	27790000	5	10000	5	0	0	0	4.1892	0	0	0	0	4489	88	1842	0.1842	1601	0.1601	0	2389	0.2389	1911	0.1911	0	3868	0.3868	3724	0.3724	926	5	8038	5	0	0	0	4.1970639462552874	0	0	0	0	4485	88	1804	0.22443393879074397	1574	0.1958198556854939	0	466	0.05797462055237621	5	0.0006220452848967405	0	1928	0.23986066185618313	1785	0.22207016670813634	249	TRUE
chr17:15690000-15700000	chr17	15690000	15700000	5	10000	5	0	1	0	3.812	1	0	4	0	1817	185	3072	0.3072	2572	0.2572	0	3684	0.3684	3369	0.3369	0	6211	0.6211	6188	0.6188	2076	5	6554	5	0	0	0	3.6713457430576746	1	0	1	0	1806	185	2773	0.4231003967043027	2537	0.3870918523039365	0	292	0.044552944766554775	2	0.0003051571559353067	0	2794	0.42630454684162344	2779	0.4240158681721086	523	TRUE
chr17:1060000-1070000	chr17	1060000	1070000	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	TRUE
chr17:30630000-30640000	chr17	30630000	30640000	5	10000	5	0	1	0	3.6985	3	0	4	0	877	45	2181	0.2181	1972	0.1972	0	5771	0.5771	5059	0.5059	0	7240	0.724	7085	0.7085	2555	5	4862	5	0	1	0	3.2174002468120113	0	0	1	0	875	44	2113	0.43459481694775814	1922	0.39531057178116	0	705	0.14500205676676264	7	0.001439736733854381	0	2126	0.43726861373920195	1979	0.40703414232825996	1324	TRUE
chr17:40390000-40400000	chr17	40390000	40400000	5	10000	5	0	3	0	2.0953	1	0	4	0	0	0	7938	0.7938	7869	0.7869	0	2770	0.277	2070	0.207	0	10000	1.0	10000	1.0	4006	5	7906	5	0	3	0	1.5951176321780927	2	0	5	0	0	0	7904	0.9997470275739945	7848	0.9926637996458386	0	698	0.08828737667594232	2	0.00025297242600556537	0	7906	1.0	7906	1.0	3956	TRUE
chr17:72230000-72240000	chr17	72230000	72240000	5	10000	5	0	0	0	4.3538	0	0	0	0	7002	137	1943	0.1943	1712	0.1712	0	365	0.0365	172	0.0172	0	2120	0.212	2075	0.2075	415	5	9817	5	0	0	0	4.362839971478048	0	0	0	0	7002	137	1930	0.19659773861668534	1702	0.1733727207904655	0	193	0.019659773861668534	3	0.00030559233981868186	0	1938	0.1974126515228685	1893	0.19282876642558827	415	TRUE
chr17:83900000-83910000	chr17	83900000	83910000	5	10000	5	0	0	0	4.3025	0	0	0	0	4855	121	1734	0.1734	1597	0.1597	0	2208	0.2208	1981	0.1981	0	3857	0.3857	3613	0.3613	793	5	7967	5	0	0	0	4.309652315802686	0	0	0	0	4849	121	1679	0.21074432032132548	1569	0.19693736663737918	0	227	0.028492531693234593	7	0.0008786243253420359	0	1846	0.23170578636877118	1609	0.2019580770679051	372	TRUE
chr17:11790000-11800000	chr17	11790000	11800000	5	10000	5	0	0	0	4.0525	0	0	0	0	5795	90	2401	0.2401	2359	0.2359	0	849	0.0849	519	0.0519	0	3026	0.3026	2936	0.2936	1181	5	9457	5	0	0	0	4.046526382573755	0	0	0	0	5781	89	2389	0.2526171090197737	2347	0.24817595431955167	0	338	0.03574072115892989	10	0.0010574177857671566	0	2503	0.2646716717775193	2413	0.2551549117056149	775	TRUE
chr17:59160000-59170000	chr17	59160000	59170000	5	10000	5	0	1	0	3.6266	0	0	4	0	4028	107	4006	0.4006	3161	0.3161	0	3083	0.3083	1822	0.1822	0	5210	0.521	5126	0.5126	3486	5	8136	5	0	0	0	3.622418879056047	0	0	0	0	4027	107	3341	0.4106440511307768	3135	0.3853244837758112	0	1257	0.1544985250737463	8	0.0009832841691248771	0	3362	0.4132251720747296	3278	0.4029006882989184	2176	TRUE
chr17:80730000-80740000	chr17	80730000	80740000	5	10000	5	0	0	0	3.9962	0	0	0	0	4374	183	2474	0.2474	2062	0.2062	0	2193	0.2193	1968	0.1968	0	4258	0.4258	4145	0.4145	2247	5	7979	5	0	0	0	4.006893094372728	0	0	0	0	4367	181	2236	0.2802356184985587	2032	0.25466850482516606	0	226	0.02832435142248402	4	0.0005013159543802481	0	2261	0.28336884321343525	2150	0.2694573254793834	737	TRUE
chr17:57370000-57380000	chr17	57370000	57380000	4	10000	1	1	1	0	3.0001	3	0	4	3	11	0	11	0.0011	11	0.0011	11	9989	0.9989	9989	0.9989	0	10000	1.0	10000	1.0	9966	4	8	1	1	4	1	0.375	0	0	4	4	7	0	7	0.875	7	0.875	7	1	0.125	1	0.125	0	8	1.0	8	1.0	8	TRUE
chr17:15210000-15220000	chr17	15210000	15220000	5	10000	5	0	0	0	3.9533	0	0	1	0	4282	71	2535	0.2535	2227	0.2227	0	2913	0.2913	2389	0.2389	0	4951	0.4951	4854	0.4854	771	5	7570	5	0	0	0	3.925627476882431	0	0	0	0	4276	71	2514	0.3321003963011889	2216	0.2927344782034346	0	515	0.06803170409511229	3	0.0003963011889035667	0	2542	0.3357992073976222	2448	0.32338177014531044	361	TRUE
chr17:41380000-41390000	chr17	41380000	41390000	5	10000	5	0	1	0	3.7253	4	0	5	0	1342	48	1790	0.179	1677	0.1677	0	6573	0.6573	6400	0.64	0	8258	0.8258	8191	0.8191	7012	5	3570	5	0	0	0	3.1633053221288514	0	0	3	0	1340	47	1766	0.4946778711484594	1669	0.46750700280112045	0	158	0.044257703081232495	2	0.0005602240896358543	0	1837	0.5145658263305322	1773	0.4966386554621849	1015	TRUE
chr17:3290000-3300000	chr17	3290000	3300000	5	10000	5	0	0	0	4.2399	0	0	0	0	6231	128	2027	0.2027	1868	0.1868	0	624	0.0624	509	0.0509	0	2611	0.2611	2480	0.248	4	5	9463	5	0	0	0	4.228363098383176	0	0	0	0	6221	128	2011	0.21251188840748178	1860	0.19655500369861567	0	123	0.012997992180069745	12	0.001268096798055585	0	2094	0.22128289126069955	1975	0.208707598013315	3	TRUE
chr17:72100000-72110000	chr17	72100000	72110000	5	10000	5	0	0	0	4.2506	0	0	0	0	6278	117	1939	0.1939	1901	0.1901	0	1038	0.1038	946	0.0946	0	2903	0.2903	2861	0.2861	445	5	9024	5	0	0	0	4.26030585106383	0	0	0	0	6272	115	1926	0.21343085106382978	1889	0.20933067375886524	0	96	0.010638297872340425	6	0.0006648936170212766	0	1950	0.2160904255319149	1909	0.21154698581560283	134	TRUE
chr17:490000-500000	chr17	490000	500000	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	TRUE
chr17:83910000-83920000	chr17	83910000	83920000	5	10000	5	0	0	0	3.9755	0	0	0	0	5789	128	2886	0.2886	2745	0.2745	0	303	0.0303	227	0.0227	0	3131	0.3131	3076	0.3076	188	5	9738	5	0	0	0	3.9810022591907988	0	0	0	0	5783	128	2842	0.2918463750256726	2721	0.2794208256315465	0	80	0.008215239268843705	5	0.0005134524543027316	0	2883	0.296056685150955	2830	0.2906140891353461	165	TRUE
chr17:88190000-88200000	chr17	88190000	88200000	5	10000	5	0	1	0	3.4655	0	0	4	0	2041	147	3153	0.3153	2784	0.2784	0	4159	0.4159	4056	0.4056	0	7193	0.7193	6920	0.692	2576	5	5887	5	0	2	0	3.0332936979785967	0	0	2	0	2038	147	3088	0.5245456089689146	2755	0.46798029556650245	0	97	0.016476983183285204	3	0.0005095974180397486	0	3100	0.5265839986410735	2829	0.4805503652114829	742	TRUE
chr17:28840000-28850000	chr17	28840000	28850000	5	10000	5	0	1	0	3.4157	1	0	5	0	914	34	3717	0.3717	3298	0.3298	0	3423	0.3423	3030	0.303	0	6966	0.6966	6769	0.6769	4116	5	6847	5	0	1	0	3.1063239374908718	0	0	4	0	904	30	3600	0.5257777128669491	3236	0.4726157441215131	0	382	0.0557908573097707	3	0.00043814809405579085	0	3863	0.5641886957791734	3671	0.5361472177596027	1716	TRUE
chr17:20770000-20780000	chr17	20770000	20780000	5	10000	5	0	3	0	2.9019	2	0	5	0	379	87	5553	0.5553	5497	0.5497	0	2654	0.2654	1473	0.1473	0	7048	0.7048	7012	0.7012	5411	5	8480	5	0	3	0	2.633490566037736	2	0	5	0	361	87	5515	0.6503537735849056	5473	0.6454009433962264	0	1184	0.13962264150943396	3	0.00035377358490566035	0	5554	0.6549528301886792	5518	0.6507075471698113	4668	TRUE
chr17:87190000-87200000	chr17	87190000	87200000	5	10000	5	0	0	0	3.9364	0	0	0	0	4778	120	3143	0.3143	2924	0.2924	0	1183	0.1183	1124	0.1124	0	4211	0.4211	4140	0.414	1069	5	8834	5	0	0	0	3.891555354312882	0	0	0	0	4768	118	3059	0.3462757527733756	2910	0.32940910119990946	0	70	0.00792393026941363	11	0.0012451890423364274	0	3076	0.3482001358388046	3005	0.3401630065655422	368	TRUE
chr17:88950000-88960000	chr17	88950000	88960000	5	10000	5	0	0	0	4.2968	0	0	0	0	5644	83	1630	0.163	1485	0.1485	0	2014	0.2014	1795	0.1795	0	3546	0.3546	3470	0.347	1108	5	8159	5	0	0	0	4.297095232258855	0	0	0	0	5634	83	1606	0.19683784777546268	1469	0.18004657433509008	0	211	0.025861012378968012	4	0.0004902561588429955	0	1723	0.2111778404216203	1651	0.2023532295624464	530	TRUE
chr17:85810000-85820000	chr17	85810000	85820000	5	10000	5	0	0	0	4.1111	1	0	3	0	3861	60	1844	0.1844	1666	0.1666	0	4243	0.4243	3577	0.3577	0	5439	0.5439	5336	0.5336	2585	5	6393	5	0	0	0	4.110902549663694	0	0	0	0	3852	60	1832	0.2865634287501955	1654	0.25872047552010013	0	658	0.10292507430001564	3	0.0004692632566870014	0	1846	0.2887533239480682	1743	0.2726419521351478	627	TRUE
chr17:56600000-56610000	chr17	56600000	56610000	5	10000	5	0	0	0	4.5688	1	0	1	0	1555	71	1312	0.1312	925	0.0925	0	519	0.0519	150	0.015	0	1571	0.1571	1502	0.1502	442	5	9836	5	0	0	0	4.572183814558763	1	0	1	0	1555	70	1304	0.13257421716144774	924	0.0939406262708418	0	379	0.038531923546156976	14	0.0014233428222854819	0	1427	0.14507930052867019	1358	0.13806425376169174	442	TRUE
chr17:55410000-55420000	chr17	55410000	55420000	5	10000	5	0	1	0	3.8035	2	0	5	0	2852	135	2366	0.2366	2295	0.2295	0	5212	0.5212	3997	0.3997	0	6613	0.6613	6301	0.6301	5142	5	5949	5	0	0	0	3.656076651538074	0	0	0	0	2843	131	2324	0.3906538914103211	2253	0.3787191124558749	0	1211	0.20356362413851067	2	0.00033619095646327115	0	2576	0.4330139519246932	2264	0.3805681627164229	1376	TRUE
chr17:68360000-68370000	chr17	68360000	68370000	5	10000	5	0	1	0	3.7785	3	0	4	0	1009	34	1819	0.1819	1679	0.1679	0	6543	0.6543	6442	0.6442	0	8261	0.8261	8260	0.826	1192	5	3530	5	0	3	0	3.213597733711048	0	0	4	0	1003	34	1807	0.5118980169971672	1671	0.47337110481586403	0	108	0.03059490084985836	10	0.0028328611898017	0	1817	0.5147308781869688	1816	0.5144475920679886	85	TRUE
chr17:34320000-34330000	chr17	34320000	34330000	5	10000	5	0	1	0	3.645	1	0	4	0	2382	12	3117	0.3117	2979	0.2979	0	4956	0.4956	4004	0.4004	0	7190	0.719	7150	0.715	4649	5	5942	5	0	3	0	3.3889262874453046	0	0	4	0	2382	10	3059	0.514809828340626	2946	0.4957926624032312	0	933	0.1570178391114103	2	0.0003365870077415012	0	3144	0.5291147761696399	3106	0.5227196230225514	994	TRUE
chr17:40570000-40580000	chr17	40570000	40580000	5	10000	5	0	0	0	4.5527	3	0	3	0	1381	598	680	0.068	555	0.0555	0	5458	0.5458	5189	0.5189	0	5900	0.59	5834	0.5834	2034	5	4728	5	0	0	0	4.49492385786802	0	0	0	0	1374	590	660	0.13959390862944163	548	0.11590524534686972	0	259	0.054780033840947547	6	0.0012690355329949238	0	691	0.14615059221658205	635	0.1343062605752961	359	TRUE
chr17:25170000-25180000	chr17	25170000	25180000	5	10000	5	0	0	0	4.411	0	0	0	0	6864	70	1574	0.1574	1409	0.1409	0	955	0.0955	818	0.0818	0	2392	0.2392	2292	0.2292	484	5	9142	5	0	0	0	4.448260774447604	0	0	0	0	6856	70	1467	0.1604681688908335	1388	0.15182673375628966	0	138	0.015095165171734851	4	0.0004375410194705754	0	1553	0.16987530080945087	1455	0.15915554583242178	324	TRUE
chr17:61520000-61530000	chr17	61520000	61530000	5	10000	5	0	1	0	3.7755	1	0	4	0	2715	86	2613	0.2613	2392	0.2392	0	4550	0.455	3675	0.3675	0	6413	0.6413	6287	0.6287	4191	5	6275	5	0	0	0	3.626613545816733	0	0	0	0	2711	85	2575	0.4103585657370518	2366	0.3770517928286853	0	871	0.13880478087649403	6	0.0009561752988047809	0	2700	0.4302788844621514	2582	0.4114741035856574	1391	TRUE
chr17:43970000-43980000	chr17	43970000	43980000	5	10000	5	0	0	0	4.2766	0	0	0	0	6039	142	1839	0.1839	1631	0.1631	0	1206	0.1206	893	0.0893	0	2784	0.2784	2575	0.2575	825	5	9063	5	0	0	0	4.282356835484939	0	0	0	0	6028	141	1815	0.20026481297583582	1612	0.17786604876972306	0	311	0.034315348118724484	5	0.0005516936996579499	0	1869	0.2062231049321417	1667	0.1839346794659605	474	TRUE
chr17:32290000-32300000	chr17	32290000	32300000	5	10000	5	0	1	0	3.0128	2	0	5	0	572	77	5122	0.5122	4577	0.4577	0	4820	0.482	3433	0.3433	0	8516	0.8516	8403	0.8403	4711	5	6456	5	0	3	0	2.370817843866171	1	0	5	0	569	75	4872	0.7546468401486989	4514	0.6991945477075588	0	1357	0.21019206939281287	8	0.0012391573729863693	0	4999	0.7743184634448576	4893	0.7578996282527881	3407	TRUE
chr17:47550000-47560000	chr17	47550000	47560000	5	10000	5	0	1	0	3.4034	0	0	4	0	2490	218	4392	0.4392	4141	0.4141	0	1905	0.1905	1637	0.1637	0	6069	0.6069	6018	0.6018	1353	5	8278	5	0	3	0	3.261657405170331	0	0	4	0	2483	217	4305	0.5200531529354917	4087	0.49371828944189416	0	254	0.030683740033824597	9	0.001087219135056777	0	4372	0.5281468953853588	4321	0.5219859869533704	898	TRUE
chr17:91290000-91300000	chr17	91290000	91300000	5	10000	5	0	1	0	3.5996	3	0	4	0	1214	75	2467	0.2467	2285	0.2285	0	6092	0.6092	5856	0.5856	0	8296	0.8296	8226	0.8226	4293	5	4117	5	0	3	0	3.039349040563517	0	0	4	0	1214	75	2350	0.5708039834831188	2272	0.5518581491377217	0	226	0.05489434053922759	1	0.00024289531212047608	0	2420	0.5878066553315521	2351	0.5710468787952393	584	TRUE
