# PYTHON VERSION: 3.11.3
# Script call:    16_get_window_stats.py -i ../02-fasta/ -w 10 -o ../data/mm10-10kb-window-stats.tsv -s ../data/mm10-10kb-spec-counts.tsv -d ../03-fasta-no-anc-filter --overwrite
# Runtime:        07/27/2023 11:49:59
# ----------------
# Window size (-w):	10kb
# Input directory:	/n/holylfs05/LABS/informatics/Users/gthomas/mus-t-haplotype/mus-t-windows/02-fasta
# Missing threshold (seq):	0.5
# Missing threshold (site):	0.5
# Gap threshold (seq):	0.5
# Gap threshold (site):	0.5
# Gap threshold (window):	0.5
# Missing+gap threshold (seq):	0.5
# Missing+gap threshold (site):	0.5
# Output file:	/n/holylfs05/LABS/informatics/Users/gthomas/mus-t-haplotype/mus-t-windows/data/mm10-10kb-window-stats.tsv
# Species file:	../data/mm10-10kb-spec-counts.tsv
# Seq outdir:	../03-fasta-no-anc-filter
# ----------------
window	scaffold	start	end	total.seqs	aln.len	uniq.seqs	ident.seqs	seqs.above.missing	seqs.all.missing	avg.seq.len.wo.missing	seqs.above.gappy	seqs.all.gappy	seqs.above.missing.gappy	seqs.all.missing.gappy	invariant.sites	informative.sites	sites.w.missing	perc.sites.w.missing	sites.high.missing	perc.sites.high.missing	sites.all.missing	sites.w.gap	perc.sites.w.gap	sites.high.gap	perc.sites.high.gap	sites.all.gap	sites.missing.gap	perc.sites.missing.gap	sites.high.missing.gap	perc.sites.high.missing.gap	sites.all.missing.gap	total.seqs.filter	aln.len.filter	uniq.seqs.filter	ident.seqs.filter	seqs.above.missing.filter	seqs.all.missing.filter	avg.seq.len.wo.missing.filter	seqs.above.gappy.filter	seqs.all.gappy.filter	seqs.above.missing.gappy.filter	seqs.all.missing.gappy.filter	invariant.sites.filter	informative.sites.filter	sites.w.missing.filter	perc.sites.w.missing.filter	sites.high.missing.filter	perc.sites.high.missing.filter	sites.all.missing.filter	sites.w.gap.filter	perc.sites.w.gap.filter	sites.high.gap.filter	perc.sites.high.gap.filter	sites.all.gap.filter	sites.missing.gap.filter	perc.sites.missing.gap.filter	sites.high.missing.gap.filter	perc.sites.high.missing.gap.filter	sites.all.missing.gap.filter	written
chr17:36650000-36660000	chr17	36650000	36660000	6	10000	6	0	1	0	4.6207	5	0	6	0	0	97	2838	0.2838	2147	0.2147	0	9547	0.9547	5378	0.5378	0	9967	0.9967	7984	0.7984	5350	6	4560	6	0	3	0	3.754605263157895	3	0	6	0	0	96	2580	0.5657894736842105	2137	0.46864035087719297	0	4120	0.9035087719298246	4	0.0008771929824561404	0	4538	0.9951754385964913	2579	0.5655701754385964	2334	TRUE
chr17:84090000-84100000	chr17	84090000	84100000	6	10000	6	0	0	0	4.9701	1	0	1	0	103	129	2609	0.2609	1115	0.1115	0	3180	0.318	1032	0.1032	0	4438	0.4438	3523	0.3523	363	6	8929	6	0	0	0	4.960465897636913	1	0	1	0	103	129	2548	0.28536230260947476	1115	0.1248740060477097	0	2131	0.2386605442938739	1	0.00011199462425803562	0	3384	0.3789898084891925	2481	0.27785866278418636	297	TRUE
chr17:93680000-93690000	chr17	93680000	93690000	6	10000	6	0	0	0	5.4687	1	0	1	0	0	131	833	0.0833	59	0.0059	0	4606	0.4606	3056	0.3056	0	4700	0.47	3869	0.3869	2232	6	6909	6	0	0	0	5.617600231581995	1	0	1	0	0	126	822	0.11897524967433783	59	0.00853958604718483	0	1531	0.22159502098711825	0	0.0	0	1625	0.235200463163989	802	0.11608047474308872	136	TRUE
chr17:17610000-17620000	chr17	17610000	17620000	6	10000	6	0	0	0	4.6998	1	0	4	0	3012	116	3534	0.3534	1116	0.1116	0	5467	0.5467	1612	0.1612	0	5910	0.591	5032	0.5032	2530	6	8313	6	0	0	0	4.623842174906772	1	0	1	0	3009	115	3434	0.4130879345603272	1090	0.13111993263563093	0	3794	0.45639360038493926	10	0.0012029351617947792	0	4233	0.50920245398773	3363	0.40454709491158425	1476	TRUE
chr17:33080000-33090000	chr17	33080000	33090000	6	10000	6	0	0	0	5.276	2	0	4	0	0	78	844	0.0844	486	0.0486	0	8146	0.8146	3978	0.3978	0	8490	0.849	4923	0.4923	3773	6	5987	6	0	0	0	5.401369634207449	2	0	2	0	0	77	833	0.13913479204944046	484	0.08084182395189578	0	4147	0.6926674461332888	10	0.0016702856188408218	0	4486	0.7492901286119926	942	0.1573409052948054	321	TRUE
chr17:28760000-28770000	chr17	28760000	28770000	6	10000	6	0	0	0	4.98	2	0	4	0	2622	118	2310	0.231	385	0.0385	0	5671	0.5671	2953	0.2953	0	6138	0.6138	5300	0.53	1533	6	6983	6	0	0	0	4.9159387082915655	0	0	0	0	2621	114	2277	0.3260776170700272	377	0.053988257196047544	0	2692	0.38550766146355436	5	0.0007160246312473149	0	3144	0.4502362881283116	2322	0.332521838751253	202	TRUE
chr17:34800000-34810000	chr17	34800000	34810000	5	10000	5	0	0	0	4.6241	3	0	3	0	0	46	288	0.0288	211	0.0211	0	7700	0.77	7506	0.7506	0	7819	0.7819	7798	0.7798	2530	5	2473	5	0	0	0	4.552769915082895	1	0	1	0	0	45	271	0.10958350181965225	207	0.08370400323493732	0	190	0.07682976142337242	3	0.001213101496158512	0	305	0.12333198544278205	289	0.11686211079660332	100	TRUE
chr17:50370000-50380000	chr17	50370000	50380000	5	10000	5	0	0	0	4.0417	0	0	0	0	4656	126	2306	0.2306	1957	0.1957	0	2509	0.2509	2192	0.2192	0	4509	0.4509	4382	0.4382	821	5	7770	5	0	0	0	4.034362934362934	0	0	0	0	4654	126	2280	0.29343629343629346	1943	0.25006435006435007	0	310	0.039897039897039896	4	0.0005148005148005148	0	2293	0.2951093951093951	2172	0.27953667953667954	518	TRUE
chr17:38220000-38230000	chr17	38220000	38230000	2	10000	2	0	1	0	1.0002	0	0	1	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	2	10000	2	0	1	0	1.0002	0	0	1	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	TRUE
chr17:72950000-72960000	chr17	72950000	72960000	6	10000	6	0	0	0	5.12	1	0	1	0	12	98	2087	0.2087	1088	0.1088	0	3254	0.3254	1308	0.1308	0	4245	0.4245	3379	0.3379	1202	6	8656	6	0	0	0	5.12072550831793	1	0	1	0	12	98	2066	0.23867837338262476	1082	0.125	0	1928	0.22273567467652494	2	0.0002310536044362292	0	2911	0.3362985212569316	2054	0.2372920517560074	303	TRUE
chr17:70600000-70610000	chr17	70600000	70610000	5	10000	5	0	0	0	4.1194	0	0	0	0	5505	96	2078	0.2078	2064	0.2064	0	2094	0.2094	1829	0.1829	0	3945	0.3945	3901	0.3901	932	5	8132	5	0	0	0	4.133546483030005	0	0	0	0	5495	96	2057	0.2529513034923758	2043	0.2512297097884899	0	262	0.032218396458435807	1	0.00012297097884899163	0	2096	0.25774717166748645	2052	0.2523364485981308	374	TRUE
chr17:48510000-48520000	chr17	48510000	48520000	6	10000	6	0	0	0	4.5967	1	0	4	0	3	141	3698	0.3698	1833	0.1833	0	4998	0.4998	1638	0.1638	0	6263	0.6263	4962	0.4962	1813	6	8286	6	0	0	0	4.561066859763456	1	0	1	0	3	139	3204	0.38667632150615494	1807	0.21807868694182958	0	3325	0.4012792662321989	4	0.0004827419744146754	0	4566	0.5510499637943519	3276	0.3953656770456191	839	TRUE
chr17:24210000-24220000	chr17	24210000	24220000	6	10000	6	0	0	0	5.0612	0	0	0	0	5079	143	1936	0.1936	1411	0.1411	0	1681	0.1681	1062	0.1062	0	3131	0.3131	2940	0.294	161	6	8906	6	0	0	0	5.067482596002695	0	0	0	0	5079	140	1912	0.21468672804850664	1397	0.15686054345385134	0	615	0.06905456995284077	4	0.00044913541432741973	0	2045	0.22962048057489334	1862	0.2090725353694139	132	TRUE
chr17:26260000-26270000	chr17	26260000	26270000	6	10000	6	0	0	0	4.559	1	0	4	0	1994	154	3404	0.3404	2174	0.2174	0	4240	0.424	2214	0.2214	0	6427	0.6427	5360	0.536	1776	6	7709	6	0	0	0	4.331560513685303	0	0	1	0	1991	154	3334	0.4324815151122065	2141	0.27772733169023217	0	2011	0.26086392528213775	18	0.002334933194966922	0	4151	0.5384615384615384	3100	0.40212738357763655	1236	TRUE
chr17:69960000-69970000	chr17	69960000	69970000	6	10000	6	0	0	0	5.1664	1	0	1	0	14	91	1785	0.1785	1278	0.1278	0	2434	0.2434	1431	0.1431	0	3465	0.3465	3200	0.32	1458	6	8539	6	0	0	0	5.181051645391732	1	0	1	0	14	90	1769	0.2071671155873053	1271	0.14884646914158567	0	997	0.116758402623258	8	0.0009368778545497131	0	2024	0.2370300972010774	1761	0.2062302377327556	560	TRUE
chr17:26970000-26980000	chr17	26970000	26980000	6	10000	6	0	0	0	5.0389	0	0	0	0	4657	96	2187	0.2187	1451	0.1451	0	2851	0.2851	1258	0.1258	0	3717	0.3717	3334	0.3334	1580	6	8696	6	0	0	0	5.04001839926403	0	0	0	0	4652	94	2149	0.24712511499540019	1429	0.16432842686292548	0	1573	0.18088776448942043	0	0.0	0	2429	0.2793238270469181	2046	0.23528058877644895	899	TRUE
chr17:69560000-69570000	chr17	69560000	69570000	6	10000	6	0	0	0	4.9515	1	0	2	0	0	100	2446	0.2446	1595	0.1595	0	4718	0.4718	1981	0.1981	0	5461	0.5461	4352	0.4352	2713	6	7989	6	0	0	0	4.91050194016773	1	0	1	0	0	100	2370	0.29665790461885094	1578	0.19752159218926024	0	2712	0.339466766804356	4	0.0005006884466140943	0	3454	0.4323444736512705	2349	0.29402929027412694	1063	TRUE
chr17:70420000-70430000	chr17	70420000	70430000	6	10000	6	0	0	0	5.1223	1	0	1	0	10	101	2173	0.2173	1159	0.1159	0	2974	0.2974	1517	0.1517	0	4149	0.4149	3646	0.3646	1253	6	8432	6	0	0	0	5.102941176470588	1	0	1	0	10	101	2141	0.2539136622390892	1153	0.13674098671726756	0	1432	0.1698292220113852	7	0.0008301707779886148	0	2599	0.30823055028463	2112	0.2504743833017078	467	TRUE
chr17:77150000-77160000	chr17	77150000	77160000	6	10000	6	0	1	0	4.3706	2	0	5	0	8	252	3404	0.3404	2706	0.2706	0	5366	0.5366	3322	0.3322	0	7964	0.7964	6730	0.673	1546	6	6642	6	0	3	0	4.029810298102981	1	0	5	0	8	249	3384	0.5094850948509485	2694	0.4056007226738934	0	2034	0.3062330623306233	10	0.0015055706112616681	0	4620	0.6955736224028907	3398	0.5115928937067148	197	TRUE
chr17:27800000-27810000	chr17	27800000	27810000	6	10000	6	0	0	0	4.6872	1	0	2	0	2294	257	3602	0.3602	1434	0.1434	0	4217	0.4217	980	0.098	0	5769	0.5769	4452	0.4452	493	6	8976	6	0	0	0	4.56695632798574	1	0	1	0	2289	246	3575	0.39828431372549017	1430	0.15931372549019607	0	3221	0.3588458110516934	8	0.00089126559714795	0	4758	0.5300802139037433	3461	0.3855837789661319	386	TRUE
chr17:80360000-80370000	chr17	80360000	80370000	6	10000	6	0	0	0	5.2996	1	0	1	0	10	158	1944	0.1944	787	0.0787	0	2478	0.2478	494	0.0494	0	3088	0.3088	2440	0.244	608	6	9475	6	0	0	0	5.308812664907652	1	0	1	0	10	157	1936	0.20432717678100265	783	0.08263852242744063	0	1981	0.20907651715039577	7	0.0007387862796833773	0	2585	0.2728232189973615	1945	0.20527704485488127	264	TRUE
chr17:2680000-2690000	chr17	2680000	2690000	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	TRUE
chr17:32680000-32690000	chr17	32680000	32690000	5	10000	5	0	0	0	4.1785	2	0	3	1	0	42	2737	0.2737	930	0.093	0	6062	0.6062	3152	0.3152	0	6870	0.687	5604	0.5604	1361	5	6774	5	0	0	0	4.146442279303218	1	0	2	1	0	41	2299	0.3393858872158252	923	0.13625627398878062	0	2860	0.42220253912016537	6	0.0008857395925597874	0	3658	0.5400059049306171	2415	0.3565101860053144	251	TRUE
chr17:27780000-27790000	chr17	27780000	27790000	6	10000	6	0	0	0	5.0533	0	0	1	0	2702	155	1886	0.1886	932	0.0932	0	3492	0.3492	1853	0.1853	0	4615	0.4615	3683	0.3683	915	6	8092	6	0	0	0	5.028917449332674	0	0	1	0	2702	155	1848	0.22837370242214533	917	0.11332179930795848	0	1610	0.19896193771626297	5	0.0006178942165101335	0	2717	0.33576371725160653	1798	0.222194760257044	238	TRUE
chr17:15690000-15700000	chr17	15690000	15700000	6	10000	6	0	1	0	4.7455	2	0	5	0	1478	210	3096	0.3096	851	0.0851	0	6401	0.6401	3024	0.3024	0	6974	0.6974	6102	0.6102	2075	6	6889	6	0	0	0	4.587313107853099	2	0	2	0	1478	210	2931	0.42546087966323126	837	0.12149804035418783	0	3315	0.48120191609812746	4	0.0005806357961968355	0	3881	0.5633618812599797	3030	0.43983161561910294	659	TRUE
chr17:1060000-1070000	chr17	1060000	1070000	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	TRUE
chr17:30630000-30640000	chr17	30630000	30640000	6	10000	6	0	1	0	4.6626	4	0	5	0	322	53	2430	0.243	964	0.0964	0	6714	0.6714	5048	0.5048	0	7639	0.7639	7052	0.7052	2555	6	4873	6	0	1	0	4.146316437512826	1	0	2	0	322	52	2362	0.48471167658526576	943	0.19351528832341475	0	1632	0.33490662836035295	7	0.0014364867638005335	0	2528	0.5187769341268212	1957	0.40160065667966344	1326	TRUE
chr17:40390000-40400000	chr17	40390000	40400000	6	10000	6	0	3	0	2.9603	2	0	5	0	0	0	7938	0.7938	3299	0.3299	0	8662	0.8662	2070	0.207	0	10000	1.0	10000	1.0	4004	6	7906	6	0	3	0	2.424867189476347	3	0	6	0	0	0	7904	0.9997470275739945	3289	0.4160131545661523	0	6572	0.8312673918542879	2	0.00025297242600556537	0	7906	1.0	7906	1.0	3954	TRUE
chr17:72230000-72240000	chr17	72230000	72240000	6	10000	6	0	0	0	5.3538	1	0	1	0	25	138	1943	0.1943	667	0.0667	0	1913	0.1913	172	0.0172	0	2464	0.2464	2075	0.2075	415	6	9817	6	0	0	0	5.362839971478048	1	0	1	0	25	138	1930	0.19659773861668534	665	0.06773963532647448	0	1739	0.1771416929815626	3	0.00030559233981868186	0	2282	0.232453906488744	1893	0.19282876642558827	415	TRUE
chr17:83900000-83910000	chr17	83900000	83910000	6	10000	6	0	0	0	5.3025	1	0	1	0	0	121	1734	0.1734	428	0.0428	0	4439	0.4439	1981	0.1981	0	4672	0.4672	3612	0.3612	793	6	7967	6	0	0	0	5.309652315802686	1	0	1	0	0	121	1679	0.21074432032132548	416	0.052215388477469565	0	2418	0.3035019455252918	7	0.0008786243253420359	0	2647	0.3322455127400527	1608	0.20183255930714197	372	TRUE
chr17:11790000-11800000	chr17	11790000	11800000	6	10000	6	0	0	0	4.9548	0	0	0	0	5015	157	2402	0.2402	1580	0.158	0	1729	0.1729	499	0.0499	0	3170	0.317	2874	0.2874	1172	6	9473	6	0	0	0	4.945740525704634	0	0	0	0	5004	155	2390	0.25229599915549455	1570	0.16573419191386043	0	1229	0.12973714768288822	10	0.0010556317956296843	0	2661	0.280903620817059	2370	0.2501847355642352	767	TRUE
chr17:59160000-59170000	chr17	59160000	59170000	6	10000	6	0	1	0	4.5512	1	0	5	0	0	107	4006	0.4006	1340	0.134	0	4199	0.4199	1822	0.1822	0	5459	0.5459	5124	0.5124	3486	6	8136	6	0	0	0	4.53023598820059	1	0	1	1	0	107	3341	0.4106440511307768	1328	0.16322517207472959	0	2358	0.28982300884955753	8	0.0009832841691248771	0	3606	0.44321533923303835	3278	0.4029006882989184	2176	TRUE
chr17:80730000-80740000	chr17	80730000	80740000	6	10000	6	0	0	0	4.9696	1	0	1	0	3	183	2474	0.2474	1305	0.1305	0	3987	0.3987	1968	0.1968	0	4940	0.494	4145	0.4145	2218	6	7979	6	0	0	0	4.973806241383632	1	0	1	0	3	181	2236	0.2802356184985587	1285	0.1610477503446547	0	1998	0.25040731921293397	4	0.0005013159543802481	0	2937	0.3680912395036972	2150	0.2694573254793834	708	TRUE
chr17:57370000-57380000	chr17	57370000	57380000	5	10000	2	1	1	0	3.9991	4	0	5	3	10	0	11	0.0011	11	0.0011	10	9989	0.9989	9989	0.9989	0	10000	1.0	10000	1.0	9965	5	8	1	1	5	1	0.5	0	0	5	5	7	0	7	0.875	7	0.875	7	1	0.125	1	0.125	0	8	1.0	8	1.0	8	TRUE
chr17:15210000-15220000	chr17	15210000	15220000	6	10000	6	0	0	0	4.8797	0	0	2	0	3717	118	2612	0.2612	988	0.0988	0	4497	0.4497	2389	0.2389	0	5320	0.532	4846	0.4846	754	6	7570	6	0	0	0	4.82892998678996	0	0	0	0	3714	115	2591	0.3422721268163805	984	0.1299867899603699	0	2083	0.2751651254953765	3	0.0003963011889035667	0	2902	0.3833553500660502	2442	0.3225891677675033	344	TRUE
chr17:41380000-41390000	chr17	41380000	41390000	6	10000	6	0	1	0	4.7252	5	0	6	0	0	48	1790	0.179	1303	0.1303	0	7554	0.7554	6399	0.6399	0	8481	0.8481	8191	0.8191	6447	6	3570	6	0	0	0	4.163305322128852	1	0	4	0	0	47	1766	0.4946778711484594	1301	0.36442577030812323	0	1126	0.315406162464986	2	0.0005602240896358543	0	2053	0.5750700280112044	1773	0.4966386554621849	450	TRUE
chr17:3290000-3300000	chr17	3290000	3300000	6	10000	6	0	0	0	5.1628	0	0	0	0	5030	185	2034	0.2034	1271	0.1271	0	1417	0.1417	325	0.0325	0	2836	0.2836	2244	0.2244	4	6	9652	6	0	0	0	5.16462909241608	0	0	0	0	5023	185	2018	0.20907583920431	1265	0.13106092001657688	0	1102	0.1141732283464567	13	0.0013468711147948613	0	2507	0.25973891421467055	1924	0.19933692498963945	3	TRUE
chr17:72100000-72110000	chr17	72100000	72110000	5	10000	5	0	0	0	4.2506	0	0	0	0	6278	117	1939	0.1939	1901	0.1901	0	1038	0.1038	946	0.0946	0	2903	0.2903	2861	0.2861	445	5	9024	5	0	0	0	4.26030585106383	0	0	0	0	6272	115	1926	0.21343085106382978	1889	0.20933067375886524	0	96	0.010638297872340425	6	0.0006648936170212766	0	1950	0.2160904255319149	1909	0.21154698581560283	134	TRUE
chr17:490000-500000	chr17	490000	500000	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	TRUE
chr17:83910000-83920000	chr17	83910000	83920000	6	10000	6	0	0	0	4.9755	1	0	1	0	18	128	2886	0.2886	1288	0.1288	0	2200	0.22	111	0.0111	0	3403	0.3403	3076	0.3076	188	6	9846	6	0	0	0	4.981210643916311	1	0	1	0	18	128	2842	0.28864513508023565	1279	0.12990046719479992	0	2074	0.21064391631119236	5	0.0005078204346942921	0	3263	0.331403615681495	2938	0.29839528742636606	165	TRUE
chr17:88190000-88200000	chr17	88190000	88200000	6	10000	6	0	1	0	4.4295	1	0	5	0	14	147	3153	0.3153	2606	0.2606	0	5234	0.5234	4056	0.4056	0	7472	0.7472	6906	0.6906	2576	6	5887	6	0	2	0	3.972142007813827	1	0	3	0	14	147	3088	0.5245456089689146	2585	0.43910310854425005	0	1142	0.19398675046713096	3	0.0005095974180397486	0	3363	0.5712587056225582	2815	0.47817224392729746	742	TRUE
chr17:28840000-28850000	chr17	28840000	28850000	6	10000	6	0	1	0	4.3906	2	0	6	0	179	71	3717	0.3717	2388	0.2388	0	7074	0.7074	3030	0.303	0	8034	0.8034	6725	0.6725	4105	6	6847	6	0	1	0	4.069957645684242	1	0	5	0	178	67	3600	0.5257777128669491	2341	0.34190156272820216	0	3946	0.5763107930480502	3	0.00043814809405579085	0	4900	0.7156418869577917	3627	0.5297210457134511	1706	TRUE
chr17:20770000-20780000	chr17	20770000	20780000	6	10000	6	0	3	0	3.8642	3	0	6	0	155	94	5580	0.558	3556	0.3556	0	8995	0.8995	1473	0.1473	0	9550	0.955	7011	0.7011	5227	6	8480	6	0	3	0	3.5890330188679247	3	0	6	0	151	94	5542	0.6535377358490566	3540	0.41745283018867924	0	7496	0.8839622641509434	3	0.00035377358490566035	0	8048	0.9490566037735849	5517	0.6505896226415094	4487	TRUE
chr17:87190000-87200000	chr17	87190000	87200000	6	10000	6	0	0	0	4.9364	1	0	1	0	0	120	3143	0.3143	700	0.07	0	4274	0.4274	1124	0.1124	0	4804	0.4804	4140	0.414	1069	6	8834	6	0	0	0	4.8915553543128825	1	0	1	0	0	118	3059	0.3462757527733756	696	0.07878650667874122	0	3120	0.35318089200815034	11	0.0012451890423364274	0	3650	0.4131763640479964	3005	0.3401630065655422	368	TRUE
chr17:88950000-88960000	chr17	88950000	88960000	6	10000	6	0	0	0	5.2924	1	0	1	0	38	83	1630	0.163	789	0.0789	0	3559	0.3559	1795	0.1795	0	3922	0.3922	3470	0.347	1108	6	8159	6	0	0	0	5.291702414511582	1	0	1	0	38	83	1606	0.19683784777546268	787	0.09645789925235936	0	1730	0.21203578869959555	4	0.0004902561588429955	0	2091	0.2562814070351759	1651	0.2023532295624464	530	TRUE
chr17:85810000-85820000	chr17	85810000	85820000	5	10000	5	0	0	0	4.1111	1	0	3	0	3861	60	1844	0.1844	1666	0.1666	0	4243	0.4243	3577	0.3577	0	5439	0.5439	5336	0.5336	2585	5	6393	5	0	0	0	4.110902549663694	0	0	0	0	3852	60	1832	0.2865634287501955	1654	0.25872047552010013	0	658	0.10292507430001564	3	0.0004692632566870014	0	1846	0.2887533239480682	1743	0.2726419521351478	627	TRUE
chr17:56600000-56610000	chr17	56600000	56610000	6	10000	6	0	0	0	5.5625	2	0	2	0	0	71	1312	0.1312	564	0.0564	0	8117	0.8117	150	0.015	0	8239	0.8239	1502	0.1502	442	6	9836	6	0	0	0	5.565778771858479	2	0	2	0	0	70	1304	0.13257421716144774	564	0.057340382269215125	0	7953	0.8085603904026026	14	0.0014233428222854819	0	8075	0.8209638064253761	1358	0.13806425376169174	442	TRUE
chr17:55410000-55420000	chr17	55410000	55420000	6	10000	6	0	1	0	4.7795	3	0	6	0	0	135	2401	0.2401	958	0.0958	0	5768	0.5768	3997	0.3997	0	6667	0.6667	6301	0.6301	5142	6	5949	6	0	0	0	4.616406118675408	1	0	1	0	0	131	2359	0.3965372331484283	948	0.15935451336359052	0	1763	0.2963523281223735	2	0.00033619095646327115	0	2630	0.4420911077492016	2264	0.3805681627164229	1376	TRUE
chr17:68360000-68370000	chr17	68360000	68370000	6	10000	6	0	1	0	4.7604	4	0	5	1	0	34	1826	0.1826	393	0.0393	0	8040	0.804	6442	0.6442	0	8443	0.8443	8260	0.826	1192	6	3530	6	0	3	0	4.1640226628895185	1	0	5	1	0	34	1812	0.513314447592068	393	0.1113314447592068	0	1580	0.4475920679886686	10	0.0028328611898017	0	1981	0.5611898016997167	1816	0.5144475920679886	85	TRUE
chr17:34320000-34330000	chr17	34320000	34330000	6	10000	6	0	1	0	4.645	2	0	5	0	0	16	3117	0.3117	361	0.0361	0	7216	0.7216	4004	0.4004	0	7423	0.7423	7148	0.7148	4649	6	5942	6	0	3	0	4.3889262874453046	1	0	5	0	0	14	3059	0.514809828340626	359	0.06041736788959946	0	3169	0.5333221137664086	2	0.0003365870077415012	0	3369	0.5669808145405587	3106	0.5227196230225514	994	TRUE
chr17:40570000-40580000	chr17	40570000	40580000	6	10000	6	0	0	0	5.5464	4	0	4	0	10	599	680	0.068	149	0.0149	0	7691	0.7691	5189	0.5189	0	7877	0.7877	5834	0.5834	1972	6	4728	6	0	0	0	5.481598984771574	1	0	1	0	10	591	660	0.13959390862944163	145	0.030668358714043994	0	2439	0.5158629441624365	6	0.0012690355329949238	0	2617	0.5535109983079526	635	0.1343062605752961	301	TRUE
chr17:25170000-25180000	chr17	25170000	25180000	6	10000	6	0	0	0	5.3441	0	0	0	0	6132	126	1582	0.1582	740	0.074	0	1730	0.173	730	0.073	0	2452	0.2452	2271	0.2271	464	6	9234	6	0	0	0	5.362573099415204	0	0	0	0	6126	126	1561	0.16904916612518953	731	0.07916395928091835	0	996	0.1078622482131254	4	0.00043318171973142733	0	1705	0.1846437080355209	1528	0.16547541693740525	387	TRUE
chr17:61520000-61530000	chr17	61520000	61530000	6	10000	6	0	1	0	4.611	2	0	5	0	1	87	2654	0.2654	925	0.0925	0	5728	0.5728	3675	0.3675	0	6755	0.6755	6259	0.6259	4060	6	6275	6	0	0	0	4.366693227091633	1	0	1	0	1	86	2616	0.41689243027888445	917	0.14613545816733067	0	2031	0.3236653386454183	6	0.0009561752988047809	0	3038	0.4841434262948207	2559	0.40780876494023904	1260	TRUE
chr17:43970000-43980000	chr17	43970000	43980000	6	10000	6	0	0	0	5.2752	1	0	1	0	0	143	1839	0.1839	1000	0.1	0	2405	0.2405	893	0.0893	0	3391	0.3391	2575	0.2575	825	6	9063	6	0	0	0	5.280812093125896	1	0	1	0	0	142	1815	0.20026481297583582	994	0.10967670749200044	0	1499	0.16539777115745338	5	0.0005516936996579499	0	2476	0.2731987200706168	1667	0.1839346794659605	474	TRUE
chr17:32290000-32300000	chr17	32290000	32300000	6	10000	6	0	1	0	4.0013	3	0	6	0	11	77	5122	0.5122	2634	0.2634	0	8857	0.8857	3341	0.3341	0	9200	0.92	8403	0.8403	4711	6	6544	6	0	3	0	3.3620110024449876	2	0	6	0	11	75	4960	0.7579462102689487	2599	0.39715770171149145	0	5409	0.8265586797066015	8	0.0012224938875305623	0	5752	0.8789731051344744	4981	0.7611552567237164	3495	TRUE
chr17:47550000-47560000	chr17	47550000	47560000	6	10000	6	0	1	0	4.3561	1	0	5	0	0	218	4392	0.4392	1412	0.1412	0	5571	0.5571	1636	0.1636	0	6921	0.6921	6018	0.6018	1319	6	8278	6	0	3	0	4.204517999516791	1	0	5	0	0	217	4305	0.5200531529354917	1385	0.16731094467262625	0	3872	0.46774583232664896	8	0.0009664170089393573	0	5212	0.6296206813239913	4321	0.5219859869533704	864	TRUE
chr17:91290000-91300000	chr17	91290000	91300000	6	10000	6	0	1	0	4.5928	4	0	5	0	0	84	2467	0.2467	1004	0.1004	0	7941	0.7941	5852	0.5852	0	8583	0.8583	8226	0.8226	4250	6	4117	6	0	3	0	4.022832159339325	1	0	5	0	0	83	2350	0.5708039834831188	1000	0.24289531212047608	0	2063	0.5010930289045421	1	0.00024289531212047608	0	2703	0.6565460286616468	2351	0.5710468787952393	545	TRUE
chr17:84330000-84340000	chr17	84330000	84340000	6	10000	6	0	0	0	5.0226	1	0	1	0	2	143	2731	0.2731	425	0.0425	0	4140	0.414	959	0.0959	0	4672	0.4672	3789	0.3789	403	6	9002	6	0	0	0	5.005776494112419	1	0	1	0	1	143	2706	0.3005998666962897	423	0.04698955787602755	0	3159	0.35092201732948236	5	0.000555432126194179	0	3684	0.40924239057987116	2809	0.3120417684958898	0	TRUE
chr17:37600000-37610000	chr17	37600000	37610000	5	10000	5	0	1	0	4.0554	4	0	5	1	0	0	909	0.0909	855	0.0855	0	9105	0.9105	7936	0.7936	0	9477	0.9477	8921	0.8921	5968	5	2033	5	0	0	0	3.5179537629119526	1	0	2	1	0	0	884	0.43482538121003445	839	0.41269060501721594	0	1151	0.5661583866207575	0	0.0	0	1514	0.7447122479094933	964	0.47417609444171177	802	TRUE
